,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cuadro No. 3.1.10 
Defunciones en el año (t), por tipo de certificación y grupos de edad, según causas de muerte y sexo
,Mujer, 16 , - , - , 1 , 1 , - , 4 , 2 , 1 , - , - , 1 , - , 2 , - , - , - , 2 , 1 , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q91   Síndrome de Edwards y síndrome  de Patau,Total, 16 , - , - , 7 , 4 , - , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 3 , - , - , 2 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 13 , - , - , 5 , 4 , - , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96   Síndrome de Turner,Total, 2 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 2 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Q98   Otras anomalías de los cromosomas sexuales, con fenotipo masculino, no clasificadas en otra parte",Total, 1 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Q99   Otras anomalías cromosómicas, no clasificadas en otra parte",Total, 6 , - , - , 2 , 1 , 1 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 3 , - , - , 1 , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 3 , - , - , 1 , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00   Anormalidades del latido cardíaco,Total, 10 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 10 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 4 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 6 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04   Hemorragia de las vías respiratorias,Total, 6 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 2 , 1 , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 4 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 2 , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R05   Tos,Total, - , 7 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , 1 , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, - , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, - , 3 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R06   Anormalidades de la respiración,Total, 2 , 27 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 28 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, - , 14 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 13 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 2 , 13 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 15 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R07   Dolor de garganta y en el pecho,Total, 4 , 26 , - , - , - , - , - , - , - , - , - , 1 , 2 , - , - , - , 2 , - , 1 , 23 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 4 , 18 , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , - , 1 , - , 1 , 18 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, - , 8 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , 1 , - , - , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R09   Otros síntomas y signos que involucran los sistemas circulatorio y respiratorio,Total, 87 , 5 , 1 , - , - , - , - , 1 , 1 , - , - , 1 , 1 , 1 , - , 1 , - , 4 , 2 , 80 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 45 , 3 , - , - , - , - , - , - , 1 , - , - , 1 , 1 , 1 , - , 1 , - , - , 2 , 40 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 42 , 2 , 1 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , 4 , - , 40 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R10   Dolor abdominal y pélvico,Total, 27 , 83 , 1 , - , - , - , - , 4 , 2 , - , 2 , 1 , 4 , 3 , 2 , 2 , 3 , 11 , 9 , 66 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 18 , 36 , - , - , - , - , - , 2 , 1 , - , 2 , - , 3 , - , 2 , 2 , 1 , 4 , 6 , 31 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 9 , 47 , 1 , - , - , - , - , 2 , 1 , - , - , 1 , 1 , 3 , - , - , 2 , 7 , 3 , 35 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R11   Náusea y vómito,Total, - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R13   Disfagia,Total, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R16   Hepatomegalia y esplenomegalia, no clasificadas en otra parte",Total, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R18   Ascitis,Total, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R19   Otros síntomas y signos que involucran el sistema digestivo y el abdomen,Total, 4 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 3 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R26   Anormalidades de la marcha y de la movilidad,Total, 2 , 2 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , 1 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R31   Hematuria, no especificada",Total, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R40   Somnolencia, estupor y coma",Total, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R41   Otros síntomas y signos que involucran la función cognoscitiva y la conciencia,Total, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R42   Mareo y desvanecimiento,Total, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R45   Síntomas y signos que involucran el estado emocional,Total, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R50   Fiebre de otro origen y de origen desconocido,Total, 2 , 19 , - , - , - , - , 1 , 1 , - , - , - , 1 , 1 , - , 1 , - , 1 , - , 1 , 12 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , 13 , - , - , - , - , 1 , - , - , - , - , 1 , 1 , - , 1 , - , - , - , - , 10 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , 6 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , - , 1 , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R51   Cefalea,Total, - , 41 , - , - , 1 , - , - , - , - , - , 2 , - , 1 , 1 , - , 1 , 3 , 2 , 4 , 25 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, - , 22 , - , - , 1 , - , - , - , - , - , 2 , - , 1 , 1 , - , - , 2 , 1 , 3 , 10 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, - , 19 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , 1 , 1 , 15 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R52   Dolor, no clasificado en otra parte",Total, - , 12 , - , - , - , - , - , - , - , 1 , 1 , - , - , - , - , - , 1 , 1 , - , 8 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, - , 8 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 1 , - , - , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, - , 4 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 1 , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R53   Malestar y fatiga,Total, 1 , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R54   Senilidad,Total, 382 , 12 , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 399 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 159 , 3 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 163 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 223 , 9 , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 236 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R55   Síncope y colapso,Total, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R56   Convulsiones, no clasificadas en otra parte",Total, 16 , 1 , - , - , - , - , 1 , 2 , 3 , - , 1 , 1 , - , 1 , 1 , - , - , - , 1 , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 10 , 1 , - , - , - , - , 1 , 1 , - , - , 1 , 1 , - , 1 , 1 , - , - , - , - , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 6 , - , - , - , - , - , - , 1 , 3 , - , - , - , - , - , - , - , - , - , 1 , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R57   Choque, no clasificado en otra parte",Total, 128 , - , - , - , - , - , - , - , 7 , - , - , 3 , 2 , 2 , 6 , 5 , 7 , 6 , 19 , 70 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 65 , - , - , - , - , - , - , - , 6 , - , - , 2 , 1 , 2 , 1 , 3 , 2 , 5 , 11 , 31 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 63 , - , - , - , - , - , - , - , 1 , - , - , 1 , 1 , - , 5 , 2 , 5 , 1 , 8 , 39 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R58   Hemorragia, no clasificada en otra parte",Total, 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R60   Edema, no clasificado en otra parte",Total, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R63   Síntomas y signos concernientes a la alimentación y a la ingestión de líquidos,Total, 2 , 8 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 10 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, - , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 4 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 2 , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R64   Caquexia,Total, 6 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R68   Otros síntomas y signos generales,Total, 118 , 1 , 1 , - , - , - , 2 , 3 , 1 , 1 , 1 , 3 , - , - , 1 , 1 , 5 , 2 , 3 , 95 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 57 , - , 1 , - , - , - , - , 2 , 1 , 1 , - , 3 , - , - , 1 , 1 , 2 , 1 , 1 , 44 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 61 , 1 , - , - , - , - , 2 , 1 , - , - , 1 , - , - , - , - , - , 3 , 1 , 2 , 51 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R73   Nivel elevado de glucosa en sangre,Total, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R91   Hallazgos anormales en diagnóstico por imagen del pulmón,Total, 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R95   Síndrome de la muerte súbita infantil,Total, 8 , - , - , 2 , 2 , - , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 5 , - , - , 1 , - , - , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 3 , - , - , 1 , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R96   Otras muertes súbitas de causa desconocida,Total, 19 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , 1 , 2 , 2 , - , - , 12 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 11 , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 2 , 1 , - , - , 7 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 8 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - , 1 , - , - , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R98   Muerte sin asistencia,Total, 59 ," 1,585 ", 20 , 1 , 2 , 1 , 21 , 14 , 12 , 13 , 26 , 32 , 28 , 33 , 30 , 46 , 71 , 90 , 96 ," 1,117 ", 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 33 , 908 , 12 , - , 2 , - , 11 , 8 , 6 , 5 , 19 , 25 , 20 , 25 , 21 , 30 , 44 , 53 , 49 , 618 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 26 , 677 , 8 , 1 , - , 1 , 10 , 6 , 6 , 8 , 7 , 7 , 8 , 8 , 9 , 16 , 27 , 37 , 47 , 499 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R99   Otras causas mal definidas y las no especificadas de mortalidad,Total," 1,086 ", 232 , 13 , 4 , - , - , 8 , 12 , 5 , 6 , 10 , 15 , 11 , 15 , 16 , 37 , 40 , 55 , 58 ," 1,022 ", - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 580 , 121 , 8 , 1 , - , - , 4 , 5 , 4 , 5 , 8 , 11 , 7 , 12 , 12 , 24 , 23 , 33 , 38 , 511 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 506 , 111 , 5 , 3 , - , - , 4 , 7 , 1 , 1 , 2 , 4 , 4 , 3 , 4 , 13 , 17 , 22 , 20 , 511 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U07   COVID 19 Confirmado y sospechozo,Total," 20,809 ", 9 , 56 , 2 , 2 , - , 18 , 14 , 3 , 15 , 21 , 44 , 83 , 215 , 363 , 723 ," 1,523 "," 1,907 "," 2,611 "," 12,799 ", 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre," 12,639 ", 5 , 37 , 1 , 1 , - , 12 , 9 , 2 , 8 , 12 , 26 , 60 , 143 , 255 , 473 ," 1,020 "," 1,180 "," 1,580 "," 7,537 ", 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer," 8,170 ", 4 , 19 , 1 , 1 , - , 6 , 5 , 1 , 7 , 9 , 18 , 23 , 72 , 108 , 250 , 503 , 727 ," 1,031 "," 5,262 ", 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V01   Peatón lesionado por colisión con vehículo de pedal,Total, 1 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
