event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ECU816,"03 December 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 3 December 2020, in Guayaquil, Guayas, a group of citizens with disabilities, members of the Provincial Association of People with Disabilities, staged a demonstration in Vicente Rocafuerte square to demand better access to their rights, and to criticize the fraudulent emission of Disabilities license.",0,"crowd size=no report",1644271370
ECU812,"02 December 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 2 December 2020, in Loja city, a group of merchants of fairs marched through the city towards the Local Government offices, to demand the Emergency Operations Committee (COE) to let them reopen the fairs in San Sebastian and Tebaida, that were closed due to the coronavirus pandemic lockdown measures.",0,"crowd size=no report",1644271369
ECU813,"02 December 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 2 December 2020, in Quito, Pichincha, several dozens of cleaning workers of public hospitals staged a demonstration outside Carondelet palace, to demand payment of their services that have been owed during the coronavirus lockdown measures.",0,"crowd size=several dozens",1644271369
ECU814,"02 December 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 2 December 2020, in Quito, Pichincha, owners of disco and bars staged a demonstration outside the local government offices, after their pilot plan presented to local authorities to reopen their businesses was rejected. Their businesses have been closed due to the coronavirus lockdown measures.",0,"crowd size=no report",1644271370
ECU811,"01 December 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Government of Ecuador (2007-2021)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 1 December 2020, in Quito, Pichincha, at least 80 mayors from different cities of the country staged a demonstration in El Arbolito park, to demand the government to respect the payment agreements between the Municipalities and National Government in the Territorial Equality law, after the government had declared a budget cut to local governments.",0,"crowd size=at least 80",1622502786
ECU810,"01 December 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Former Police Forces of Ecuador (2007-2021)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 1 December 2020, in Quito, Pichincha, approximately 1000 former police offices marched from Shyris avenue towards the Police Command offices, as a demonstration to reject the current state of the National Police Social Security Institute (ISSPOL), due to the OTC trading carried out that endanger the financial sustainability of the institute.",0,"crowd size=approximately 1000",1622502787
ECU809,"01 December 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 1 December 2020, in Ambato, Tungurahua, a group of merchants of the Wholesale Market of the city staged a demonstration outside the local government offices, to demand authorities to exonerate them from the payments of rent, utilities and local taxes, due to the economic impact of the coronavirus lockdown measures.",0,"crowd size=no report",1644271369
ECU808,"30 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","RUNEE: National Union of Nurses and Nurses Network of Ecuador; Health Workers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 30 November 2020, in Quito, Pichincha, a group of nurses and representatives of the National Union of Nurses and Nurses Network of Ecuador (RUNEE) staged a demonstration in El Arbolito park, to demand contract stability for nurses who have worked with temporary contracts during the coronavirus pandemic lockdown measures.",0,"crowd size=no report",1620159837
ECU807,"30 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,1,"El Mercurio (Ecuador)",Subnational,"On 30 November 2020, in Cuenca, Azuay, a group of retail and independent merchants marched through the city towards the local government offices, demanding local authorities to let them work, after they paused their operations due to the coronavirus lockdown measures.",0,"crowd size=no report",1644271369
ECU806,"29 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Fishers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 29 November 2020, in Guayaquil, Guayas, dozens of fishers from Santa Elena, Guayas, El Oro and Manabi provinces marched from Centenario park towards the provincial government offices, as a demonstration to demand the government to protect the mangrove swamp ecosystem endangered by illegal logging.",0,"crowd size=dozens",1620159839
ECU805,"28 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 28 November 2020, in Loja city, approximately 100 citizens staged a demonstration in La Madre park, and marched towards the local government offices, against the mining projects in the sector, as well as demanding the release of 4 citizens accused of assault and resistance to authorities.",0,"crowd size=approximately 100",1644271369
ECU803,"27 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 27 November 2020, in Quito, Pichincha, hundreds of citizens staged a demonstration outside the National Electoral Council (CNE) offices, to demand the approval of a presidential candidate's application. The application was denied for not following registration schedules.",0,"crowd size=hundreds",1620159836
ECU802,"27 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Cotopaxi,Latacunga,,Latacunga,-0.9352,-78.6155,1,"El Comercio (Ecuador)",National,"On 27 November 2020, in Latacunga, Cotopaxi, a group of milk producers of Saquisili, Salcedo and Pujili marched through the city, as a demonstration to demand local authorities more price and quality controls.",0,"crowd size=no report",1620159837
ECU804,"27 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CUT: Unitary Workers' Union; Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 27 November 2020, in Quito, Pichincha, workers members of the Unitary Workers' Union (CUT) marched around the Work Ministry, as a demonstration during the negotiations between the government and workers was being held to determine the increase of the minimum wage for next year.",0,"crowd size=no report",1644271370
ECU801,"27 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Health Workers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 27 November 2020, in Guayaquil, Guayas, at least 50 health workers of the Teodoro Maldonado Carbo hospital staged a demonstration outside the hospital, demanding payment of late wages during the coronavirus pandemic lockdown measures and stability in their contracts.",0,"crowd size=at least 50",1644271370
ECU799,"26 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 26 November 2020, in Guayaquil, Guayas, more than 20 former workers of the Grand Hotel Guayaquil marched from 9 de Octubre avenue towards the Hotel offices, as a demonstration to demand payments of their settlements, that have been owed during coronavirus pandemic lockdown measures.",0,"crowd size=more than 20",1644271370
ECU800,"26 November 2020",2020,1,"Political violence",Riots,"Mob violence","Rioters (Ecuador)","Indigenous Group (Ecuador); Vigilante Group (Ecuador)",5,"Civilians (Ecuador)",,7,57,"Civilian targeting",218,"South America",Ecuador,Cotopaxi,Saquisili,,Saquisili,-0.8387,-78.6664,1,"El Comercio (Ecuador)",National,"On 26 November 2020, in Saquisili, Cotopaxi, a group of indigenous citizens captured 3 car thieves, stripped them of their clothes, tied their hands, and forced them to walk in the rain towards Kennedy square, where they were whipped.",0,"crowd size=no report; sexual violence",1679958698
ECU798,"25 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Women (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 25 November 2020, in Ambato, Tungurahua, members of different organizations staged a demonstration in Cevallos park, to demand the eradication of violence towards women, on the International Day for the Elimination of Violence Against Women.",0,"crowd size=no report",1644271369
ECU795,"24 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Students (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 24 November 2020, in Quito, Pichincha, a group of students and activists of the Anticorruption Juvenile Observatory staged a demonstration outside the Petroecuador offices, to demand transparency in their current projects.",0,"crowd size=no report",1620159837
ECU797,"24 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Tsachilas Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,"Santo Domingo de los Tsachilas","Santo Domingo",,"Santo Domingo de los Colorados",-0.2531,-79.1754,1,"El Comercio (Ecuador)",National,"On 24 November 2020, in Santo Domingo de los Colorados, Santo Domingo de los Tsachilas, Tsachilas indigenous citizens staged a demonstration in the Chiquilpe river, to complain about the contamination of the river that endangers their community's health.",0,"crowd size=no report",1620159837
ECU792,"24 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 24 November 2020, in Guayaquil, Guayas, at least 50 retired workers staged a demonstration outside the Social Fund Borrowing Coordination offices, to complain about the lack of payments for 8 months to the professors of the Healthy and Active Aging program they are currently in.",0,"crowd size=at least 50",1620159838
ECU794,"24 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 24 November 2020, in Loja city, producers of different parishes marched through the city, to demand the mayor of the city to provide them of an exclusive space for producers to sell their products.",0,"crowd size=no report",1644271369
ECU793,"24 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 24 November 2020, in Loja city, workers of the local government marched from Santo Domingo towards the Local Government offices, as a demonstration to demand payment of owed salaries.",0,"crowd size=no report",1644271369
ECU796,"24 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 24 November 2020, in Quito, Pichincha, a group of citizens of Afro-descendants communities of the north of Esmeraldas staged a demonstration outside the Constitutional Court, demanding the entity authorities to maintain the suspension of mining in their sector.",0,"crowd size=no report",1644271370
ECU790,"23 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 23 November 2020, in Quito, Pichincha, neighbors of the historic center of the city staged a demonstration in San Francisco square due to the increasing coronavirus cases and demanding authorities to reinforce the control operatives to stop the coronavirus from spreading. Additionally, they demanded the metal barriers in Grande square to be removed, as they affect businesses and tourism in the sector.",0,"crowd size=no report",1620159837
ECU789,"23 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 23 November 2020, in Guayaquil, Guayas, members of different social organizations staged a demonstration outside the Interagua offices, to reject the cuts in the potable water service, and demanding the exoneration of payments of the first 2 months of the coronavirus lockdown measures, in which the costs of the service were estimated and not real.",0,"crowd size=no report",1620159838
ECU788,"23 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 23 November 2020, in Ambato, Tungurahua, transport workers of different routes staged a demonstration outside the local government offices, to demand changes in the people in charge of administration of terminals and a new terminal normative.",0,"crowd size=no report",1644271369
ECU791,"23 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Government of Ecuador (2007-2021); Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Azuay,Sigsig,,Sigsig,-3.0518,-78.7945,1,"El Mercurio (Ecuador)",Subnational,"On 23 November 2020, in Sigsig, Azuay, indigenous citizens of San Sebastian and the mayors of Sigsig and Gualaceo, marched through the city as a demonstration, to reject the current mining activities in Santa Barbara river, and to demand more enforcement of illegal mining operations.",0,"crowd size=no report",1644271369
ECU786,"20 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","LGBTQ+ (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 20 November 2020, in Quito, Pichincha, a group of LGBT citizens staged a demonstration in Foch square to demand respect to their constitutional rights and to demand the same treatment to their community in health services.",0,"crowd size=no report",1620159837
ECU785,"20 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Duran,,"Eloy Alfaro",-2.1689,-79.8341,1,Expreso,National,"On 20 November 2020, in Eloy Alfaro, Guayas, a group of neighbors members of the Pro Duran General Hospital construction and operation, staged a demonstration to complain about the Hospital being incomplete, even though authorities had inaugurated it the day before.",0,"crowd size=no report",1620159838
ECU787,"20 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Loja,Espindola,,Amaluza,-4.5818,-79.427,1,"Cronica (Ecuador)",Subnational,"On 20 November 2020, in Amaluza, Loja, citizens of the Jimbura parish staged a motorcade through the city as a demonstration to demand local government authorities to provide maintenance to the highway that leads to their parish.",0,"crowd size=no report",1644271369
ECU783,"20 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Azuay,Chordeleg,,Chordeleg,-2.9228,-78.7762,1,"El Mercurio (Ecuador)",Subnational,"On 20 November 2020, in Chordeleg, Azuay, a group of citizens staged a demonstration outside the Local government offices, to support the mayor, after a citizen presented a complain about him using public money for a private savings fund.",0,"crowd size=no report",1644271369
ECU784,"20 November 2020",2020,1,"Political violence",Riots,"Mob violence","Rioters (Ecuador)","Indigenous Group (Ecuador); Vigilante Group (Ecuador)",5,"Civilians (Ecuador)","Men (International); Women (Ecuador)",7,57,"Civilian targeting",218,"South America",Ecuador,Chimborazo,Chunchi,,Chunchi,-2.2905,-78.9205,1,"El Universo (Ecuador)",National,"On 20 November 2020, in Chunchi, Chimborazo, 4 men and 1 woman were captured by indigenous citizens, after they had stolen a merchandise truck. They were tied up, stripped of their clothes and whipped. Police forces later arrested them.",0,"crowd size=no report; sexual violence",1679958698
ECU782,"19 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 19 November 2020, in Guayaquil, Guayas, citizens of the Urdenor 1 sector in the north of the city staged a demonstration outside the Community Vigilance Unit offices, to complain about the increasing robberies in the neighbourhood.",0,"crowd size=no report",1620159838
ECU781,"16 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","MJS: Movement for Social Justice",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 16 November 2020, in Quito, Pichincha, dozens of supporters of a businessman that was denied from his candidacy for running for president for the movement Social Justice (Justicia Social), staged a demonstration outside the National Electoral Council (CNE) offices to demand the inscription of the businessman.",0,"crowd size=dozens",1620159837
ECU779,"12 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Students (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 12 November 2020, in Guayaquil, Guayas, a group of nurse students of Guayaquil University staged a demonstration outside the university campus to demand internship positions to carry out their medical internships to finish their degrees.",0,"crowd size=no report",1620159838
ECU780,"12 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 12 November 2020, in Loja city, a group of vegetable and dairy producers of San Lucas parish staged a demonstration in front of the municipal government offices, in front of the central park, to demand from the mayor the distribution of spaces for them to sell their products in La Tebaida and San Sebastian markets.",0,"crowd size=no report",1644271369
ECU778,"12 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Health Workers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,"Alfredo Baquerizo Moreno",,"Alfredo Baquerizo Moreno",-1.9167,-79.5167,1,"El Universo (Ecuador)",National,"On 12 November 2020, in Alfredo Baquerizo Moreno, Guayas, a group of doctors of dialysis hospitals staged a demonstration by blocking the Babahoyo-Jujan highway to demand the payment of owed budget from the central government.",0,"crowd size=no report",1644271370
ECU777,"11 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Duran,,"Eloy Alfaro",-2.1689,-79.8341,1,Expreso,National,"On 11 November 2020, in Eloy Alfaro, Guayas, a group of neighbors of Brisas de Santay sector staged a demonstration outside the Procarsa company offices to complain of the damages to their neighbourhood caused by fire in the factory's building.",0,"crowd size=no report",1620159838
ECU776,"10 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Comercio (Ecuador)",National,"On 10 November 2020, in Guayaquil, Guayas, a group of cleaning workers outsourced by Los Ceibos hospital staged a demonstration outside the hospital to demand a contract extension between the outsourcing company and the Social Security Institute (IESS).",0,"crowd size=no report",1620159836
ECU775,"09 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Indigenous Group (Ecuador); Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Cotopaxi,Saquisili,,Saquisili,-0.8387,-78.6664,1,"El Comercio (Ecuador)",National,"On 9 November 2020, in Saquisili, Cotopaxi, a group of indigenous citizens and farmers members of the Cotopaxi Farmers and Indigenous movement (MICC) from different cities blocked the Pan-American highway near the Patria Special Forces sector, as a demonstration against the broccoli companies who they claim have caused environmental damages, causing droughts in the sector.",0,"crowd size=no report",1620159837
ECU774,"09 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 9 November 2020, in Quito, Pichincha, members of the Freedom is People (LEP) staged a demonstration outside the Electoral Tribunal offices in the north of the city demanding the authorization to participate in the upcoming presidential and congressional elections on 2021, since electoral authorities have cancelled the party's registration.",0,"crowd size=no report",1644271370
ECU773,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 6 November 2020, in Quito, Pichincha, family members of 8 people who died in traffic accidents staged a demonstration outside the State Attorney Offices, demanding authorities faster resolutions in their cases and that they bring justice to the responsible.",0,"crowd size=no report",1620159838
ECU772,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Playas,,Playas,-2.632,-80.3881,1,Expreso,National,"On 6 November 2020, in Playas, Guayas, transport workers, citizens and neighborhood leaders staged a demonstration by blocking the Progreso-Playas highway to reject the judicial approval for the construction of a toll in the sector. They complained that it would rise prices and they were not informed about this decision.",0,"crowd size=no report",1620159838
ECU770,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 6 November 2020, in Guayaquil, Guayas, a group of cleaning workers of Teodoro Maldonado Carbo Hospital staged a demonstration outside the hospital demanding a payment agreement and formal contracts for the outsourcing company they work for. They threw small objects and water at private security officers and public workers.",0,"crowd size=no report",1620159838
ECU771,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 6 November 2020, in Loja city, merchants and producers marched through the city to demand the local government to reopen the weekend markets in San Sebastian and La Tebaida, that were closed due to the coronavirus pandemic lockdown measures.",0,"crowd size=no report",1644271369
ECU769,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Women (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,1,"El Mercurio (Ecuador)",Subnational,"On 6 November 2020, in Cuenca, Azuay, members of social organizations staged a demonstration outside the State Attorney offices to reject the increasing violence towards women and femicides in the country.",0,"crowd size=no report",1644271369
ECU768,"05 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Health Workers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 5 November 2020, in Guayaquil, Guayas, health workers of Dialysis Health Center staged a demonstration outside the Joaquin Gallegos Lara state offices to demand the government payments for medical attention given. They claimed they have not been paid during the coronavirus pandemic.",0,"crowd size=no report",1644271370
ECU767,"01 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,"Zamora Chinchipe",Yantzaza,,Yantzaza,-3.8326,-78.7608,1,"El Universo (Ecuador)",National,"On 1 November 2020, in Yantzaza, Zamora Chinchipe, a group of citizens of Los Encuentros parish blocked the entrance to the mining area Fruta del Norte, where the Lundin Gold company operates. They demanded the company to build a new bridge, after the old one collapsed. The area have been blocked for the past 15 days.",0,"crowd size=no report",1644271370
ECU766,"30 October 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Manabi,Jama,,Jama,-0.2035,-80.2626,1,"El Comercio (Ecuador)",National,"On 30 October 2020, in Jama, Manabi, a group of citizens marched through the city as a demonstration to demand the government payment of the budget owed to the municipal government for road maintenance and reconstruction projects, following the 2016 earthquake.",0,"crowd size=no report",1620159837
ECU765,"29 October 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador); Students (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 29 October 2020, in Quito, Pichincha, students, informal merchants and workers laid off during the coronavirus pandemic staged a demonstration in San Blas sector, against the measures implemented due to the economic impact from the coronavirus pandemic lockdown.",0,"crowd size=no report",1620159837
ECU764,"29 October 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 29 October 2020, in Quito, Pichincha, close to 200 cyclists led a bicycle ride through Shyris avenue towards the Interior Ministry building, to demand more security for bicycle users in the city, as there is a rise in thieves that target them.",0,"crowd size=close to 200",1620159838
ECU763,"28 October 2020",2020,1,"Political violence",Riots,"Mob violence","Rioters (Ecuador)",,5,"Police Forces of Ecuador (2007-2021)",,1,15,,218,"South America",Ecuador,Guayas,Nobol,,Nobol,-1.9167,-80.0167,1,"El Universo (Ecuador)",National,"On 28 October 2020, in Nobol, Guayas, residents blocked streets with burning tires against an eviction operation being carried out by police forces. Residents claimed they have been living in the land for the past 40 years. They threw rocks at a bus. Clashes were reported between residents and the police. At least three citizens were injured. Six police officers were injured, some with gunshots.",0,"crowd size=no report",1644271370
ECU762,"27 October 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Chimborazo,Riobamba,,Riobamba,-1.671,-78.6471,1,"El Comercio (Ecuador)",National,"On 27 October 2020, in Riobamba, Chimborazo, dozens of citizens marched through the city as a demonstration to demand the Chimborazo government to assume the productivity and irrigation competencies.",0,"crowd size=dozens",1620159836
ECU761,"27 October 2020",2020,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Ecuador)",,3,"Civilians (Ecuador)","Government of Ecuador (2007-2021)",7,37,"Civilian targeting",218,"South America",Ecuador,Manabi,Pedernales,,Pedernales,0.0702,-80.0547,1,"El Comercio (Ecuador)",National,"On 27 October 2020, in Pedernales, Manabi, the Property Registration officer of Pedernales was shot and killed by unidentified armed men outside his house. The man was in charge of digitalization of Goods and Land deeds in the sector. There are no reports on the identity of the perpetrators or crime motivation.",1,,1622502787
ECU760,"26 October 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 26 October 2020, in Quito, Pichincha, around 40 citizens staged a demonstration outside the Government building in the north of the city demanding the resumal of the prison guards formation courses. The classes have been paused due to the coronavirus lockdown measures.",0,"crowd size=around 40",1620159837
ECU759,"23 October 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,"Zamora Chinchipe",Yantzaza,,Yantzaza,-3.8326,-78.7608,1,"El Universo (Ecuador)",National,"On 23 October 2020, in Yantzaza, Zamora Chinchipe, a group of citizens of Los Encuentros parish staged a demonstration demanding solutions for getting products in the city, after the bridge over Zamora collapsed.",0,"crowd size=no report",1644271370
