Tipo Muert.;Provincia;Cantón;Area del Hecho;Lugar;Tipo Lugar;Fecha Infracción;Hora Infracción;Arma;Tipo Arma;Probable Causa M.;Edad;Med. Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anio_i;Mes_i;Cod_prov;cod_cantón
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;TIENDAS, MICROMERCADO, ABARROTES;PRIVADO;19/3/2023;09:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;19/3/2023;05:00;CONSTRICTORA;OTRO;ESTRANGULACION;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;RURAL;LAGUNA - LAGO;PUBLICO;19/3/2023;09:00;OTROS;OTRO;SUMERSION;;A;HOMBRE;OTROS;NO DETERMINADO;OTROS;2023;marzo;0901;09
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0907;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;11:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/3/2023;04:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1308;13
ASESINATO;GUAYAS;EL TRIUNFO;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0909;09
HOMICIDIO;GUAYAS;EL TRIUNFO;URBANO;VIA PUBLICA;PUBLICO;19/3/2023;17:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0909;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/3/2023;19:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/3/2023;22:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;MILAGRO;URBANO;CASA/VILLA;PRIVADO;20/3/2023;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0910;09
ASESINATO;SUCUMBIOS;LAGO AGRIO;RURAL;CASA/VILLA;PRIVADO;18/3/2023;19:52;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;63;A;HOMBRE;NO DETERMINADO;NO DETERMINADO;CUBA;2023;marzo;2101;21
ASESINATO;EL ORO;SANTA ROSA;RURAL;VIA PUBLICA;PUBLICO;20/3/2023;08:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0712;07
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/3/2023;10:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/3/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/3/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;00:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;62;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;00:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;20/3/2023;22:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;OTROS;SOLTERO;ECUADOR;2023;marzo;1205;12
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;00:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;01:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;VIA PUBLICA;PUBLICO;20/3/2023;15:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;2301;23
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;01:50;OTROS;OTRO;CARBONIZACION;;A;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;2023;marzo;0901;09
ASESINATO;LOS RIOS;BABAHOYO;RURAL;VIA PUBLICA;PUBLICO;20/3/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;52;A;MUJER;MESTIZO/A;DIVORCIADO;ECUADOR;2023;marzo;1201;12
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;21/3/2023;03:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;21/3/2023;03:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;LOS RIOS;QUEVEDO;URBANO;CASA/VILLA;PRIVADO;20/3/2023;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;54;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;marzo;1205;12
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;20/3/2023;20:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;41;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0701;07
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;4/3/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;marzo;0901;09
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;06:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1205;12
ASESINATO;ESMERALDAS;RIOVERDE;RURAL;MECANICAS;PRIVADO;21/3/2023;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;A;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;marzo;0807;08
ASESINATO;GUAYAS;EL TRIUNFO;RURAL;FINCA;PRIVADO;21/3/2023;11:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0909;09
ASESINATO;SANTA ELENA;SANTA ELENA;RURAL;TERRENO BALDIO;PUBLICO;21/3/2023;09:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;2401;24
ASESINATO;GUAYAS;EL TRIUNFO;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;marzo;0909;09
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;46;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;2402;24
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0906;09
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;22:31;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;0801;08
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;15:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;01:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;01:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;01:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;01:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;19:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;0801;08
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;19:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;13;A;MUJER;MULATO/A;SOLTERO;ECUADOR;2023;marzo;0801;08
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1301;13
ASESINATO;GUAYAS;ALFREDO BAQUERIZO MORENO;RURAL;FINCA;PRIVADO;19/3/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;marzo;0902;09
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;21/3/2023;22:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1301;13
FEMICIDIO;GUAYAS;SAN JACINTO DE YAGUACHI;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;08:00;ARMA DE FUEGO;REVOLVER            ;HERIDA POR ARMA DE FUEGO;28;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0920;09
ASESINATO;GUAYAS;PEDRO CARBO;URBANO;MERCADOS;PUBLICO;22/3/2023;08:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;0914;09
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;05:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0910;09
ASESINATO;GUAYAS;EL TRIUNFO;RURAL;CASA/VILLA;PRIVADO;22/3/2023;17:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0909;09
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1308;13
ASESINATO;ORELLANA;LORETO;RURAL;TERRENO BALDIO;PUBLICO;21/3/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;OTROS;NO DETERMINADO;COLOMBIA;2023;marzo;2204;22
ASESINATO;GUAYAS;DURAN;URBANO;SALAS DE BELLEZA;PRIVADO;22/3/2023;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;0907;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;PARQUES Y PLAZAS;PUBLICO;22/3/2023;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;16:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;marzo;0901;09
HOMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;23/3/2023;00:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1701;17
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;22/3/2023;12:00;CONSTRICTORA;OTRO;SOFOCACION;61;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;MANABI;PORTOVIEJO;URBANO;PARQUES Y PLAZAS;PUBLICO;22/3/2023;20:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1301;13
ASESINATO;MANABI;PORTOVIEJO;URBANO;PARQUES Y PLAZAS;PUBLICO;22/3/2023;20:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;1301;13
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;RESTAURANTE;PRIVADO;22/3/2023;12:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;SUCUMBIOS;SHUSHUFINDI;RURAL;VIA PUBLICA;PUBLICO;22/3/2023;10:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;2104;21
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;22/3/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;AFRO;NO DETERMINADO;NO DETERMINADO;2023;marzo;0801;08
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;A;HOMBRE;AFRO;NO DETERMINADO;NO DETERMINADO;2023;marzo;0801;08
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;marzo;0801;08
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;21/3/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;62;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1205;12
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1205;12
ASESINATO;MANABI;PORTOVIEJO;URBANO;RESIDENCIALES;PRIVADO;23/3/2023;01:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;NO DETERMINADO;OTROS;2023;marzo;1301;13
ASESINATO;GUAYAS;EL TRIUNFO;RURAL;VIA PUBLICA;PUBLICO;23/3/2023;07:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;marzo;0909;09
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;CASA/VILLA;PRIVADO;23/3/2023;13:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;62;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;marzo;0801;08
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/3/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/3/2023;13:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;SANTA ELENA;SANTA ELENA;URBANO;CASA/VILLA;PRIVADO;24/3/2023;02:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;2401;24
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/3/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;LOS RIOS;VENTANAS;URBANO;CASA/VILLA;PRIVADO;24/3/2023;01:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1207;12
ASESINATO;LOS RIOS;VENTANAS;URBANO;CASA/VILLA;PRIVADO;24/3/2023;01:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1207;12
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;23/3/2023;08:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;MANABI;EL CARMEN;URBANO;CASA/VILLA;PRIVADO;23/3/2023;08:49;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;50;A;MUJER;MESTIZO/A;DIVORCIADO;ECUADOR;2023;marzo;1304;13
ASESINATO;SUCUMBIOS;SHUSHUFINDI;RURAL;VIA PUBLICA;PUBLICO;23/3/2023;20:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;2104;21
FEMICIDIO;LOJA;LOJA;RURAL;TERRENO BALDIO;PUBLICO;23/3/2023;03:00;OTROS;NINGUNA;ESTRANGULACION;36;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1101;11
ASESINATO;GUAYAS;NARANJAL;URBANO;VIA PUBLICA;PUBLICO;23/3/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0911;09
HOMICIDIO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;24/3/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;marzo;1205;12
ASESINATO;GUAYAS;NARANJAL;URBANO;VIA PUBLICA;PUBLICO;24/3/2023;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0911;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/3/2023;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
FEMICIDIO;MANABI;EL CARMEN;URBANO;CASA/VILLA;PRIVADO;23/3/2023;09:12;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;21;A;MUJER;OTROS;SOLTERO;ECUADOR;2023;marzo;1304;13
ASESINATO;LOS RIOS;BABAHOYO;URBANO;VIA PUBLICA;PUBLICO;23/3/2023;14:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1201;12
ASESINATO;MANABI;PAJAN;URBANO;VIA PUBLICA;PUBLICO;23/3/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1310;13
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;24/3/2023;10:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0701;07
ASESINATO;LOS RIOS;BABAHOYO;URBANO;VIA PUBLICA;PUBLICO;23/3/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;1201;12
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/3/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/3/2023;04:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;marzo;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;24/3/2023;13:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo;0901;09
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;24/3/2023;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;marzo;0801;08
